Unnamed: 0,ID,GENDER,CAR,PROPERTY,NO OF CHILDREN,INCOME TOTAL,INCOME TYPE,EDUCATION TYPE,FAMILY STATUS,HOUSING TYPE,PHONE,EMAIL,OCCUPATION TYPE,FAMILY SIZE,STATUS,AGE
573649,5113476,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,Own House,0,0,Core staff,2,1,38.0
573658,5113477,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,Own House,0,0,Core staff,2,1,38.0
573681,5113478,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,Own House,0,0,Core staff,2,1,38.0
573689,5113480,F,Y,Y,0,225000.0,State servant,Higher education,Married,Own House,1,0,Managers,2,0,48.0
573698,5113481,F,Y,Y,0,225000.0,State servant,Higher education,Married,Own House,1,0,Managers,2,0,48.0
573700,5113483,F,Y,Y,0,225000.0,State servant,Higher education,Married,Own House,1,0,Managers,2,1,48.0
573754,5113484,F,Y,Y,1,135000.0,Working,Secondary,Married,Own House,0,0,Sales staff,3,1,30.0
573761,5113485,F,Y,Y,1,135000.0,Working,Secondary,Married,Own House,0,0,Sales staff,3,1,30.0
573778,5113488,M,Y,Y,0,157500.0,Working,Secondary,Married,Own House,1,0,Laborers,2,1,44.0
573833,5113490,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,Own House,1,1,Core staff,3,0,26.0
573889,5113491,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,Own House,1,1,Core staff,3,1,26.0
573895,5113492,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,Own House,1,1,Core staff,3,0,26.0
573952,5113493,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,Own House,1,1,Core staff,3,0,26.0
573957,5113494,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,Own House,1,1,Core staff,3,0,26.0
573982,5113495,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,Own House,1,1,Core staff,3,1,26.0
573988,5113496,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,Own House,1,1,Core staff,3,0,26.0
574028,5113497,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,Own House,1,1,Core staff,3,0,26.0
574075,5113499,M,Y,Y,0,225000.0,Commercial associate,Incomplete higher,Single,With parents,0,1,Managers,1,0,27.0
574083,5113500,M,Y,Y,0,225000.0,Commercial associate,Incomplete higher,Single,With parents,0,1,Managers,1,0,27.0
574090,5113502,M,Y,N,0,180000.0,State servant,Secondary,Civil marriage,Own House,0,0,Core staff,2,1,38.0
574131,5113503,M,Y,N,0,180000.0,State servant,Secondary,Civil marriage,Own House,0,0,Core staff,2,1,38.0
574172,5113505,M,Y,N,0,180000.0,State servant,Secondary,Civil marriage,Own House,0,0,Core staff,2,1,38.0
574211,5113507,M,Y,N,0,180000.0,State servant,Secondary,Civil marriage,Own House,0,0,Core staff,2,1,38.0
574244,5113508,M,Y,N,0,180000.0,State servant,Secondary,Civil marriage,Own House,0,0,Core staff,2,1,38.0
574264,5113509,M,Y,Y,0,180000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,47.0
574276,5113510,M,Y,Y,0,180000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,47.0
574287,5113511,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Laborers,3,1,47.0
574295,5113515,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Laborers,3,1,47.0
574303,5113516,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Laborers,3,1,47.0
574311,5113517,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Laborers,3,1,47.0
574360,5113518,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Laborers,3,1,47.0
574417,5113519,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Laborers,3,1,47.0
574424,5113520,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Laborers,3,0,47.0
574434,5113521,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Laborers,3,0,47.0
574448,5113522,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Laborers,3,0,47.0
574479,5113523,M,Y,Y,1,270000.0,Working,Higher education,Married,Own House,0,0,Laborers,3,1,47.0
574505,5113525,M,N,Y,0,292500.0,Working,Higher education,Married,Own House,0,0,Managers,2,1,51.0
574563,5113526,F,Y,Y,0,180000.0,Working,Secondary,Civil marriage,Own House,0,0,Laborers,2,1,42.0
574582,5113527,F,Y,Y,0,180000.0,Working,Secondary,Civil marriage,Own House,0,0,Laborers,2,1,42.0
574602,5113531,F,N,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,57.0
574619,5113533,F,N,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,57.0
574625,5113534,F,N,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,0,57.0
574635,5113535,F,N,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,57.0
574647,5113536,F,N,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,0,57.0
574664,5113537,F,N,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,57.0
574684,5113538,F,N,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,57.0
574701,5113539,F,N,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,57.0
574725,5113540,F,N,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,57.0
574748,5113541,F,N,N,2,193500.0,Commercial associate,Lower secondary,Civil marriage,Own House,0,1,Accountants,4,1,26.0
574761,5113542,F,N,N,2,193500.0,Commercial associate,Lower secondary,Civil marriage,Own House,0,1,Accountants,4,1,26.0
574767,5113546,F,N,N,2,157500.0,Working,Higher education,Civil marriage,Own House,0,0,High skill tech staff,4,1,40.0
574814,5113548,F,N,N,2,157500.0,Working,Higher education,Civil marriage,Own House,0,0,High skill tech staff,4,1,40.0
574959,5113562,F,N,Y,0,171000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,41.0
575014,5113563,F,N,Y,0,171000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,41.0
575064,5113565,F,N,Y,0,171000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,41.0
575114,5113566,F,N,Y,0,171000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,41.0
575164,5113567,F,N,Y,0,171000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,41.0
575210,5113568,F,N,Y,0,171000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,41.0
575260,5113569,F,N,Y,0,171000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,41.0
575290,5113570,F,N,Y,0,171000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,41.0
575322,5113571,F,N,Y,0,171000.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,41.0
575519,5113580,M,Y,Y,0,135000.0,Working,Secondary,Single,Own House,0,0,Drivers,1,1,26.0
575569,5113581,M,Y,Y,0,135000.0,Working,Secondary,Single,Own House,0,0,Drivers,1,1,26.0
575578,5113583,M,Y,Y,0,135000.0,Working,Secondary,Single,Own House,0,0,Drivers,1,1,26.0
575591,5113584,M,Y,Y,0,135000.0,Working,Secondary,Single,Own House,0,0,Drivers,1,1,26.0
575610,5113585,M,Y,Y,0,135000.0,Working,Secondary,Single,Own House,0,0,Drivers,1,0,26.0
575615,5113586,M,Y,Y,0,135000.0,Working,Secondary,Single,Own House,0,0,Drivers,1,1,26.0
575624,5113587,M,Y,Y,0,135000.0,Working,Secondary,Single,Own House,0,0,Drivers,1,0,26.0
575634,5113588,M,Y,Y,0,135000.0,Working,Secondary,Single,Own House,0,0,Drivers,1,1,26.0
575678,5113589,M,Y,Y,0,135000.0,Working,Secondary,Single,Own House,0,0,Drivers,1,0,26.0
575688,5113590,F,N,Y,1,180000.0,Commercial associate,Secondary,Single,Rented apartment,0,0,Cleaning staff,2,1,39.0
575693,5113591,F,N,Y,1,180000.0,Commercial associate,Secondary,Single,Rented apartment,0,0,Cleaning staff,2,0,39.0
575708,5113592,F,N,Y,1,180000.0,Commercial associate,Secondary,Single,Rented apartment,0,0,Cleaning staff,2,0,39.0
575715,5113594,F,N,N,0,81000.0,Working,Secondary,Civil marriage,With parents,0,0,Sales staff,2,1,32.0
575734,5113595,F,N,N,0,81000.0,Working,Secondary,Civil marriage,With parents,0,0,Sales staff,2,0,32.0
575748,5113596,F,N,N,0,81000.0,Working,Secondary,Civil marriage,With parents,0,0,Sales staff,2,1,32.0
575774,5113597,F,N,N,0,81000.0,Working,Secondary,Civil marriage,With parents,0,0,Sales staff,2,0,32.0
575788,5113598,F,N,N,0,81000.0,Working,Secondary,Civil marriage,With parents,0,0,Sales staff,2,1,32.0
575801,5113599,F,N,N,0,81000.0,Working,Secondary,Civil marriage,With parents,0,0,Sales staff,2,1,32.0
575814,5113600,F,N,N,0,81000.0,Working,Secondary,Civil marriage,With parents,0,0,Sales staff,2,1,32.0
575839,5113601,F,N,N,0,81000.0,Working,Secondary,Civil marriage,With parents,0,0,Sales staff,2,1,32.0
575877,5113602,F,N,N,0,81000.0,Working,Secondary,Civil marriage,With parents,0,0,Sales staff,2,0,32.0
575923,5113603,M,N,Y,1,270000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,30.0
575948,5113604,M,N,Y,1,270000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,30.0
575973,5113605,M,N,Y,1,270000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,30.0
575998,5113606,M,N,Y,1,270000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,30.0
576023,5113607,M,N,Y,1,270000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,30.0
576055,5113608,F,N,Y,0,283500.0,Commercial associate,Secondary,Married,Own House,0,1,Private service staff,2,0,48.0
576089,5113609,F,N,Y,0,283500.0,Commercial associate,Secondary,Married,Own House,0,1,Private service staff,2,0,48.0
576107,5113614,F,N,Y,0,283500.0,Commercial associate,Secondary,Married,Own House,0,1,Private service staff,2,0,48.0
576142,5113615,F,N,Y,0,283500.0,Commercial associate,Secondary,Married,Own House,0,1,Private service staff,2,1,48.0
576145,5113616,F,N,Y,0,283500.0,Commercial associate,Secondary,Married,Own House,0,1,Private service staff,2,1,48.0
576148,5113620,M,N,N,0,225000.0,Working,Secondary,Widow,Municipal apartment,0,0,Security staff,1,1,53.0
576157,5113623,M,N,N,0,225000.0,Working,Secondary,Widow,Municipal apartment,0,0,Security staff,1,1,53.0
576208,5113624,F,Y,Y,2,202500.0,Working,Higher education,Married,Own House,0,0,High skill tech staff,4,0,34.0
576219,5113627,M,Y,Y,0,270000.0,Working,Higher education,Married,Own House,0,1,Managers,2,1,34.0
576266,5113628,M,Y,Y,0,270000.0,Working,Higher education,Married,Own House,0,1,Managers,2,1,34.0
576295,5113629,M,Y,Y,0,270000.0,Working,Higher education,Married,Own House,0,1,Managers,2,1,34.0
576322,5113630,M,Y,Y,0,270000.0,Working,Higher education,Married,Own House,0,1,Managers,2,1,34.0
576371,5113631,M,Y,Y,0,270000.0,Working,Higher education,Married,Own House,0,1,Managers,2,1,34.0
576426,5113634,M,N,Y,0,135000.0,Working,Higher education,Married,Own House,0,1,Laborers,2,0,41.0
576524,5113643,F,Y,Y,0,247500.0,Working,Secondary,Single,Own House,0,0,Core staff,1,0,21.0
576530,5113644,F,Y,Y,0,247500.0,Working,Secondary,Single,Own House,0,0,Core staff,1,1,21.0
576537,5113645,F,N,Y,0,225000.0,Working,Incomplete higher,Married,Own House,0,1,Managers,2,0,33.0
576548,5113646,F,N,Y,0,225000.0,Working,Incomplete higher,Married,Own House,0,1,Managers,2,1,33.0
576580,5113647,F,N,Y,0,225000.0,Working,Incomplete higher,Married,Own House,0,1,Managers,2,0,33.0
576591,5113648,F,N,Y,0,225000.0,Working,Incomplete higher,Married,Own House,0,1,Managers,2,0,33.0
576601,5113649,F,N,Y,0,225000.0,Working,Incomplete higher,Married,Own House,0,1,Managers,2,0,33.0
576612,5113650,F,N,Y,0,225000.0,Working,Incomplete higher,Married,Own House,0,1,Managers,2,1,33.0
576645,5113651,F,N,Y,0,225000.0,Working,Incomplete higher,Married,Own House,0,1,Managers,2,0,33.0
576809,5113679,F,Y,Y,0,135000.0,Working,Secondary,Married,Own House,0,0,Core staff,2,0,45.0
576817,5113680,F,Y,Y,0,135000.0,Working,Secondary,Married,Own House,0,0,Core staff,2,1,45.0
576825,5113681,F,Y,Y,0,135000.0,Working,Secondary,Married,Own House,0,0,Core staff,2,1,45.0
576846,5113682,F,Y,Y,0,135000.0,Working,Secondary,Married,Own House,0,0,Core staff,2,1,45.0
576857,5113683,F,Y,Y,0,135000.0,Working,Secondary,Married,Own House,0,0,Core staff,2,0,45.0
576866,5113685,F,N,Y,0,292500.0,Working,Secondary,Married,Own House,0,1,Sales staff,2,1,33.0
576917,5113686,F,N,Y,0,292500.0,Working,Secondary,Married,Own House,0,1,Sales staff,2,1,33.0
576960,5113689,F,N,Y,0,292500.0,Working,Secondary,Married,Own House,0,1,Sales staff,2,0,33.0
576964,5113691,F,N,Y,0,292500.0,Working,Secondary,Married,Own House,0,1,Sales staff,2,1,33.0
577007,5113694,F,Y,Y,1,247500.0,Working,Secondary,Civil marriage,Own House,1,1,Sales staff,3,0,41.0
577019,5113695,F,Y,Y,1,247500.0,Working,Secondary,Civil marriage,Own House,1,1,Sales staff,3,1,41.0
577031,5113696,F,Y,Y,1,247500.0,Working,Secondary,Civil marriage,Own House,1,1,Sales staff,3,1,41.0
577071,5113700,F,N,Y,0,112500.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,35.0
577091,5113704,F,N,Y,2,135000.0,Commercial associate,Higher education,Married,With parents,0,0,Core staff,4,1,39.0
577111,5113705,F,N,Y,2,135000.0,Commercial associate,Higher education,Married,With parents,0,0,Core staff,4,1,39.0
577161,5113707,M,N,Y,0,171000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,1,49.0
577172,5113708,M,N,Y,0,171000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,1,49.0
577184,5113709,M,N,Y,0,171000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,1,49.0
577200,5113710,M,N,Y,0,171000.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,1,49.0
577312,5113713,F,N,N,1,135000.0,Working,Secondary,Married,Own House,0,1,Private service staff,3,1,44.0
577322,5113714,F,N,N,1,135000.0,Working,Secondary,Married,Own House,0,1,Private service staff,3,1,44.0
577324,5113716,F,N,N,1,135000.0,Working,Secondary,Married,Own House,0,1,Private service staff,3,1,44.0
577334,5113717,F,N,N,1,135000.0,Working,Secondary,Married,Own House,0,1,Private service staff,3,1,44.0
577341,5113718,F,N,N,1,135000.0,Working,Secondary,Married,Own House,0,1,Private service staff,3,1,44.0
577348,5113719,F,N,N,1,135000.0,Working,Secondary,Married,Own House,0,1,Private service staff,3,0,44.0
577355,5113720,F,N,N,1,135000.0,Working,Secondary,Married,Own House,0,1,Private service staff,3,0,44.0
577360,5113721,F,N,N,1,135000.0,Working,Secondary,Married,Own House,0,1,Private service staff,3,1,44.0
577362,5113722,M,N,Y,0,90000.0,Working,Secondary,Married,Own House,0,1,Laborers,2,1,53.0
577407,5113723,M,N,Y,0,90000.0,Working,Secondary,Married,Own House,0,1,Laborers,2,1,53.0
577451,5113727,F,Y,Y,2,90000.0,Commercial associate,Secondary,Married,Own House,0,0,Accountants,4,1,42.0
577507,5113729,F,Y,Y,2,90000.0,Commercial associate,Secondary,Married,Own House,0,0,Accountants,4,1,42.0
577517,5113730,F,Y,Y,2,90000.0,Commercial associate,Secondary,Married,Own House,0,0,Accountants,4,1,42.0
577534,5113731,F,Y,Y,2,90000.0,Commercial associate,Secondary,Married,Own House,0,0,Accountants,4,1,42.0
577551,5113732,F,Y,Y,2,90000.0,Commercial associate,Secondary,Married,Own House,0,0,Accountants,4,1,42.0
577571,5113733,M,N,N,0,270000.0,Commercial associate,Secondary,Civil marriage,With parents,0,1,Sales staff,2,1,24.0
577578,5113734,M,N,N,0,270000.0,Commercial associate,Secondary,Civil marriage,With parents,0,1,Sales staff,2,1,24.0
577591,5113735,M,N,N,0,270000.0,Commercial associate,Secondary,Civil marriage,With parents,0,1,Sales staff,2,0,24.0
577604,5113736,M,N,N,0,270000.0,Commercial associate,Secondary,Civil marriage,With parents,0,1,Sales staff,2,1,24.0
577619,5113737,M,N,N,0,270000.0,Commercial associate,Secondary,Civil marriage,With parents,0,1,Sales staff,2,1,24.0
577686,5113743,F,N,Y,1,94500.0,Working,Higher education,Separated,Own House,0,1,Laborers,2,1,39.0
577703,5113744,F,N,Y,1,94500.0,Working,Higher education,Separated,Own House,0,1,Laborers,2,1,39.0
577749,5113745,F,N,Y,1,94500.0,Working,Higher education,Separated,Own House,0,1,Laborers,2,1,39.0
577766,5113746,F,N,Y,1,94500.0,Working,Higher education,Separated,Own House,0,1,Laborers,2,1,39.0
577812,5113748,M,Y,Y,1,157500.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,3,1,39.0
577830,5113749,M,Y,Y,1,157500.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,3,1,39.0
577856,5113750,M,Y,Y,1,157500.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,3,0,39.0
577861,5113751,M,Y,Y,1,157500.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,3,0,39.0
577872,5113754,M,Y,Y,0,202500.0,Working,Higher education,Married,Own House,0,1,Laborers,2,1,53.0
577902,5113757,F,N,Y,1,112500.0,Commercial associate,Secondary,Married,Own House,1,0,Sales staff,3,1,29.0
577911,5113758,F,N,Y,1,112500.0,Commercial associate,Secondary,Married,Own House,1,0,Sales staff,3,0,29.0
577936,5113759,F,N,Y,1,112500.0,Commercial associate,Secondary,Married,Own House,1,0,Sales staff,3,1,29.0
577945,5113760,F,N,Y,1,112500.0,Commercial associate,Secondary,Married,Own House,1,0,Sales staff,3,1,29.0
577969,5113763,M,N,Y,0,360000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,0,37.0
578208,5113776,F,Y,Y,1,315000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,37.0
578233,5113777,F,Y,Y,1,315000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,37.0
578263,5113778,F,Y,Y,1,315000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,37.0
578288,5113779,F,Y,Y,1,315000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,37.0
578312,5113780,F,Y,Y,1,315000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,37.0
578337,5113781,F,Y,Y,1,315000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,37.0
578359,5113782,F,Y,Y,1,315000.0,State servant,Higher education,Married,Own House,0,0,Core staff,3,1,37.0
578499,5113814,F,N,Y,1,112500.0,Working,Secondary,Married,Own House,1,0,Cooking staff,3,1,32.0
578510,5113815,F,N,Y,0,180000.0,State servant,Higher education,Civil marriage,Own House,0,0,High skill tech staff,2,1,45.0
578530,5113816,F,N,Y,0,180000.0,State servant,Higher education,Civil marriage,Own House,0,0,High skill tech staff,2,1,45.0
578559,5113817,F,N,Y,0,180000.0,State servant,Higher education,Civil marriage,Own House,0,0,High skill tech staff,2,1,45.0
578590,5113818,F,N,Y,0,180000.0,State servant,Higher education,Civil marriage,Own House,0,0,High skill tech staff,2,1,45.0
578639,5113819,F,Y,N,0,252000.0,Commercial associate,Higher education,Single,Own House,0,0,Managers,1,1,24.0
578647,5113820,F,Y,N,0,252000.0,Commercial associate,Higher education,Single,Own House,0,0,Managers,1,0,24.0
578655,5113821,F,Y,N,0,252000.0,Commercial associate,Higher education,Single,Own House,0,0,Managers,1,1,24.0
578664,5113824,F,N,Y,0,157500.0,State servant,Higher education,Married,Own House,1,0,Core staff,2,1,55.0
578717,5113825,F,N,Y,0,157500.0,State servant,Higher education,Married,Own House,1,0,Core staff,2,1,55.0
578759,5113826,F,N,Y,0,157500.0,State servant,Higher education,Married,Own House,1,0,Core staff,2,1,55.0
578801,5113827,F,N,Y,0,157500.0,State servant,Higher education,Married,Own House,1,0,Core staff,2,0,55.0
578810,5113828,F,N,Y,0,157500.0,State servant,Higher education,Married,Own House,1,0,Core staff,2,0,55.0
578819,5113829,F,N,Y,0,157500.0,State servant,Higher education,Married,Own House,1,0,Core staff,2,1,55.0
578837,5113830,F,N,Y,0,157500.0,State servant,Higher education,Married,Own House,1,0,Core staff,2,1,55.0
578865,5113831,F,N,Y,0,157500.0,State servant,Higher education,Married,Own House,1,0,Core staff,2,1,55.0
578917,5113834,M,N,Y,0,225000.0,Commercial associate,Higher education,Married,Own House,1,0,Drivers,2,1,23.0
578933,5113835,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,Own House,1,1,Core staff,2,0,24.0
578943,5113836,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,Own House,1,1,Core staff,2,1,24.0
578965,5113837,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,Own House,1,1,Core staff,2,1,24.0
578973,5113838,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,Own House,1,1,Core staff,2,0,24.0
578982,5113839,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,Own House,1,1,Core staff,2,1,24.0
578991,5113840,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,Own House,1,1,Core staff,2,1,24.0
579008,5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,Own House,1,1,Core staff,2,0,24.0
